Text,User Name,Gender,Agree,Disagree,IP Address
命里有时终须有，命里无时莫强求,,Gender.UNKNOWN,0,0,
什么“出了大学就没有爱情”，说得好像你把她当备胎似的,萧烟雨smile,Gender.UNKNOWN,0,0,
你是真的🤡，人家就是不喜欢你，不是爱情看得淡,清恬______,Gender.UNKNOWN,0,0,
她是楼主的第一个小学同桌,,Gender.MALE,47,0,湖北
小学就犯劈隠？,偑XJN,Gender.UNKNOWN,0,0,
大学都读完了还想着小学同学？你就不能找个大学同学？,Rayme,Gender.UNKNOWN,0,0,
小学在课堂导,lyzjjjjjju,Gender.UNKNOWN,0,0,
楼主22,陛楯者,Gender.UNKNOWN,0,0,
第一次发帖就没人，蛋鸡贴吧,,Gender.MALE,19,0,湖北
是这样的，先生，后面忘了,,Gender.UNKNOWN,0,0,
不会下联机版？,有些小遗憾,Gender.UNKNOWN,0,0,
不回旺季再来,星河sg,Gender.UNKNOWN,0,0,
不会买肉鸡？,,Gender.UNKNOWN,0,0,
最近春天到了，楼主不想再培养感情了于是发起猛烈的进攻,,Gender.MALE,25,0,湖北
直说，匹瘾犯了,走的远德,Gender.UNKNOWN,0,0,
速度啊？,,Gender.UNKNOWN,0,0,
速度啊？,,Gender.UNKNOWN,0,0,
渴望当小丑了,萧烟雨smile,Gender.UNKNOWN,0,0,
3,,Gender.UNKNOWN,0,0,
3,,Gender.UNKNOWN,0,0,
3,,Gender.UNKNOWN,0,0,
3,,Gender.UNKNOWN,0,0,
于是不出所料被第八次拒绝了捏,,Gender.MALE,65,0,湖北
不是，哥们？就一定要她？就算批里有大麻你也都碰都没碰到过啊,你要我夸夸你吗,Gender.UNKNOWN,0,0,
我要是新疆人就把你这个沸羊羊杀掉，多加点孜然，串成羊肉串请8u吃点,可儿1333,Gender.UNKNOWN,0,0,
逆天第八次,,Gender.UNKNOWN,0,0,
什么老八,Jue怼丶零度,Gender.UNKNOWN,0,0,
集合，影响我抒情了,,Gender.MALE,42,0,湖北
3,晚风会留恋她,Gender.UNKNOWN,0,0,
3,苹果香蕉榴莲派,Gender.UNKNOWN,0,0,
3,红酒灌红包,Gender.UNKNOWN,0,0,
3,晚风会留恋她,Gender.UNKNOWN,0,0,
真的放下了吗,simptym,Gender.MALE,19,0,黑龙江
lz放不下的，人家已经放进去了捏,匿名丶waiting,Gender.UNKNOWN,0,0,
其实你根本不想删他要是真删掉你了你心里肯定还挺难过的，还让人家删你呢,,Gender.UNKNOWN,0,0,
真删了吗？你可以对全世界说，你删了，你放下了，你能对自己说吗？,厉轩杒,Gender.UNKNOWN,0,0,
没看到都删了嘛,,Gender.MALE,0,0,湖北
牛的,heart弓岁,Gender.MALE,5,0,上海
一看就是编的，谈朋友的时候，头像用这么花哨的，被看到妥妥被编排,wm1018742908,Gender.UNKNOWN,0,0,
正确的,暗clhy96,Gender.UNKNOWN,0,0,
我都没漏头像哥们,,Gender.MALE,0,0,湖北
她可能不是对爱情很淡，只是对你没感觉,沉默夏天,Gender.MALE,67,0,河南
你好温柔还加个 可能 ,一只帅帅的龙王,Gender.UNKNOWN,0,0,
正确的,天晨玲,Gender.UNKNOWN,0,0,
正确的,暗clhy96,Gender.UNKNOWN,0,0,
你,羊徐羊,Gender.UNKNOWN,0,0,
希望真放下了,,Gender.UNKNOWN,0,0,上海
脑子好乱不知道从哪里讲起，十几年发生好多，但不知道说什么,,Gender.MALE,9,0,湖北
你是不甘心，还是真喜欢？,飞机躲猫,Gender.UNKNOWN,0,0,
不甘心的🤡,,Gender.UNKNOWN,0,0,
我感觉这个帖子会很长,,Gender.MALE,1,0,湖北
女的养乌龟呢！男的这乌龟也当得好，总结天生一对，女的就喜欢这男的舔，男的也喜欢当舔狗,尸体与谁埋藏,Gender.UNKNOWN,0,0,
先说说这最近的吧，，楼主上课看完老师的ppt就开始逛孙吧，本意是看各样的，没想到却见到了许多成功的爱情,,Gender.MALE,18,0,湖北
我也想看老师pp,simanytim,Gender.UNKNOWN,0,0,
未来可寄,JSPIzzh050206,Gender.UNKNOWN,0,0,
不唱首歌,,Gender.UNKNOWN,0,0,
于是呢赶上愚人节和喝多，发起冲锋,,Gender.MALE,39,0,湖北
说这种，觉得谈恋爱麻烦，说白了就是不喜欢你，给你楼梯下罢了遇到对胃口的巴不得马上贴上去,厉轩杒,Gender.UNKNOWN,0,0,
你还“说！”，难道说直接的拒绝比委婉的拒绝更让你舒服吗。,红酒灌红包,Gender.UNKNOWN,0,0,
那个说！我要笑死了 我感觉我在看狗血小说。,fvgdhjir,Gender.UNKNOWN,0,0,
LZ纯NT，什么若只发炎，这么说话是个女的都不想和你谈，说的一条条一项一项的，你PPT汇报工作呢，谈感情本来就是感性的事情，当上理杏仁了是吧,Seanofsun,Gender.UNKNOWN,0,0,
楼主脑子也笨，想不明白这几个字是啥意思，是单纯不喜欢我，还是嫌弃谈恋爱麻烦或者别的,,Gender.MALE,11,0,湖北
说白了就是觉得和你谈恋爱麻烦，不喜欢你，给你个台阶下罢了,厉轩杒,Gender.UNKNOWN,0,0,
我是女鼠，告诉你，不喜欢你给你找台阶下，不信算了,傲娇的蟹蟹,Gender.UNKNOWN,0,0,
说实话，你俩这个情况，异地真不如不谈，本来感情也不稳定，还异地，直接拉闸得了,Jue怼丶零度,Gender.UNKNOWN,0,0,
你越舔 你越没机会 相信我 果断删了大概率后面会回来找你,鼠鼠吃薯片,Gender.UNKNOWN,0,0,
是不是有点小矮有点小丑还有点小穷,尼玛我是大锤,Gender.UNKNOWN,0,0,
对你比较排斥而已,quuuugjz,Gender.UNKNOWN,0,0,
我见过嘴上说着考研前不谈恋爱。扭头跟别人好上了,w975215656,Gender.UNKNOWN,0,0,
对你比较排斥，哪个好大姑娘会排斥甜甜的恋爱啊,eigcr,Gender.UNKNOWN,0,0,
大神们分析分析,,Gender.MALE,2,0,湖北
这还需要大神们，牵条🐶来都知道答案,骑着猪追仙女,Gender.UNKNOWN,0,0,
她不喜欢你，但是又不想失去一个舔狗，毕竟谁会拒绝有个人像舔狗一样喜欢自己呢,,Gender.UNKNOWN,0,0,
3,雄霸天下丿战神,Gender.UNKNOWN,0,0,
3,雄霸天下丿战神,Gender.UNKNOWN,0,0,
然后可能她也被我说动了吧，给她时间考虑考虑楼主那一天开心了整一天,,Gender.MALE,6,0,湖北
楼主说完给你一天时间考虑就去开心地玩了。 好一点的结局是她找闺闺吐槽一天或者挂xhs家人们谁懂啊，然后晚上恶心地拒绝了你。 差一点就是她也该干嘛干嘛过了一天，晚上想起来这件事，两秒钟决定还是不了。 放心，对于不喜欢你的人，你绝对占用不了她的时间和感情。,红酒灌红包,Gender.UNKNOWN,0,0,
别说这么真实,,Gender.UNKNOWN,0,0,
什么考虑考虑，女生要是真喜欢你早就贴上去了,ASdfghLJJh,Gender.UNKNOWN,0,0,
结果还是不了,,Gender.MALE,6,0,湖北
不愧是法家弟子,,Gender.UNKNOWN,0,0,
一个人都没？？？不是孙吧都喜欢看小丑吗，这不来看,,Gender.MALE,14,0,湖北
我蝙蝠侠认证，你这种不是消愁，是挠摊,爽朗的894zx,Gender.UNKNOWN,0,0,
clown😋🤡,烟花的梨琉璃,Gender.UNKNOWN,0,0,
早就,星际芒果冰,Gender.UNKNOWN,0,0,
谢谢,KeepWalkingday,Gender.UNKNOWN,0,0,
人多再更，还有好多故事了,,Gender.MALE,2,0,湖北
最绷不住的一集,,Gender.MALE,15,0,湖北
这下暴露本性了,烟花的梨琉璃,Gender.UNKNOWN,0,0,
原来是op，一下就简洁明了了,,Gender.UNKNOWN,0,0,
什么👻男,JSPIzzh050206,Gender.UNKNOWN,0,0,
打吗,王圣_阳明,Gender.UNKNOWN,0,0,
3,,Gender.MALE,4,0,内蒙古
🤡,螺蛳粉0412,Gender.FEMALE,1,0,广东
楼主真的喜欢了她15年啊，，，从见她第一面开始没有喜欢过任何其他女生啊,,Gender.MALE,8,0,湖北
15年你慢慢走马灯，收藏了，莫辜负,老夫Rita大姨妈,Gender.UNKNOWN,0,0,
早知如此绊人心，何如当初莫相识,陛楯者,Gender.UNKNOWN,0,0,
这下真是小丑🤡了,,Gender.UNKNOWN,0,0,
为什么吧友们都能幸福而我不能,,Gender.MALE,1,0,湖北
因为你不玩原神,淋雨夜袭chen,Gender.UNKNOWN,0,0,
这种事真不能强求，得靠魅力或者优点去吸引对方才行，不然都是白搭,,Gender.UNKNOWN,0,0,
因为你没有小高 小帅 小富,口蘑西八,Gender.UNKNOWN,0,0,
因为每当有一个幸福的时候，就会有一个人不幸福,星际芒果冰,Gender.UNKNOWN,0,0,
我疼好疼,,Gender.MALE,1,0,湖北
想透批就直说 疼个毛,就起来了year,Gender.UNKNOWN,0,0,
正确的，一针见血的！,飞宇璇,Gender.UNKNOWN,0,0,
不是好痒,shychdnsns呵,Gender.UNKNOWN,0,0,
我真的真的好喜欢她啊我的好朋友都知道,,Gender.MALE,0,0,湖北
识尽千千万万人，终不似、伊家好,陛楯者,Gender.UNKNOWN,0,0,
不是你的终究不是你的，求而不得，不如放手,xsjbornin,Gender.UNKNOWN,0,0,
花几百块钱 过过瘾你就不喜欢她了 因为都一样 ,太清无量天尊,Gender.UNKNOWN,0,0,
执念太深 你这种多去洗几次脚就懂了,marin619,Gender.UNKNOWN,0,0,
为啥她还是给我删了,,Gender.MALE,9,0,湖北
不是你让删的？,生而为王kao,Gender.UNKNOWN,0,0,
看你聊天让她觉得头疼，和你恋爱只是单方面满足你的心里，根本对你没感觉你也没有她值得喜欢的地方,麻花藤吃个陶陶,Gender.UNKNOWN,0,0,
我曾经也经理过很多次 这种情况你不论对她咋说都没用,麻花藤吃个陶陶,Gender.UNKNOWN,0,0,
哎都是违心话罢了，删掉了心里其实真挺难受的,,Gender.UNKNOWN,0,0,
我不甘心,,Gender.MALE,2,0,湖北
蠢，玩原神的女性最好上，指不定在你不知道的时候，都和多少男摄影/男coser/男原友有过你所向往的“恋爱经历”了,x236011919,Gender.UNKNOWN,0,0,
qj都比你有用,我喜欢粉木耳l,Gender.UNKNOWN,0,0,
玩原的女的纯纯白给，你也变成op就完事了,,Gender.UNKNOWN,0,0,
紫色心情都比你强,我无语了投降,Gender.UNKNOWN,0,0,
我头好疼，先睡了兄弟们，起床再更,,Gender.MALE,2,0,湖北
删不掉，之后你还会梦到的,,Gender.MALE,7,0,四川
感情这东西又不是做买卖，不是你付出了就一定会有回报，你不能说，因为我喜欢你，所以你也必须喜欢我，这不成强买强卖了嘛,sadasdasd2046,Gender.MALE,23,0,山西
换位思考，一个你拒绝过一万遍的人还是天天发消息烦你。给舔狗好脸色才是缺德，你还好哥们上了，换个脾气暴点的摇人打你或者让你在她朋友圈出名,房玄龄666,Gender.UNKNOWN,0,0,
说到底还是一厢情愿，凭什么你喜欢我我就一定要在意你的情绪,,Gender.UNKNOWN,0,0,
晋爷言之有理,红酒灌红包,Gender.UNKNOWN,0,0,
可是陪了她那么久，就算不喜欢也该当好朋友对待不是吗？,吾愿携弩征战,Gender.UNKNOWN,0,0,
🐢🐢🐢,XIAOMAO_1123,Gender.MALE,1,0,广东
喜欢还是靠吸引的，只有嘴或者做只感动自己的事，这仅仅是无效沟通…老夫长这么大，真没见过姿态摆低了，就有女生喜欢你的…,钢铁心脏2024,Gender.MALE,20,0,广东
哈哈哈这楼主傻啦吧唧的跟我同学一样,小情调_安逸中,Gender.UNKNOWN,0,0,
难绷,,Gender.UNKNOWN,0,0,
女生都是幕强的 楼主我是不好评价,prince提木木,Gender.UNKNOWN,0,0,
"
这并非约束我的规则，而是我对她的礼仪",xh273637,Gender.MALE,3,0,浙江
不如提升自己,纯真丁太郎669,Gender.MALE,1,0,河南
给你整得跟对方有什么错一样你管人家是不想谈还是不想和你谈，就你这个姿态聊天这么尬 能和你谈才奇怪,沃硕尼斯竹,Gender.MALE,37,0,上海
"确实，就那个""说！""还以为谁家霸道总裁呢",糖丸了2,Gender.UNKNOWN,0,0,
我前任也这样，我真是绷不住了，服了服了，实际行动没怎么见，惹生气我就删了，又加我，删删加加的没意思,,Gender.UNKNOWN,0,0,
惹我生气,,Gender.UNKNOWN,0,0,
你好,羊徐羊,Gender.UNKNOWN,0,0,
3,枫火照魚眠,Gender.MALE,1,0,江西
还有好多发生事没有讲，讲完了再说我也不迟,,Gender.MALE,4,0,湖北
gkd,sunny天然呆521,Gender.UNKNOWN,0,0,
搞快点,华润月色,Gender.UNKNOWN,0,0,
睡这么久了赶紧的,华润月色,Gender.UNKNOWN,0,0,
gkd,烟花的梨琉璃,Gender.UNKNOWN,0,0,
人家说的没错啊，委婉拒绝你了罢了，直接拒绝朋友都直接别当了，找了个借口而已，根本不喜欢你哥们,阿华甜yu38,Gender.FEMALE,1,0,广东
还没删。。。。。？在线等,fifthcloth,Gender.MALE,0,0,四川
删了就没素材了,,Gender.MALE,0,0,湖北
睡吧哥们，不早了,,Gender.MALE,0,0,湖北
哥，我只说一个“诚”字，你可以和别人说，可以来贴吧里和说，可以和全世界的人说，“我放下了”，但你能对自己说“我放下了”吗？希望你不要在梦里一次又一次梦到人家，然后反复后悔今天的狠心，觉得不狠心后面总会有机会，说到底，你对自己“诚”了吗,厉轩杒,Gender.MALE,20,0,山西
哥们你这句话太戳心了,,Gender.UNKNOWN,0,0,
哥们你范围性伤害太大了明明是来看笑话的结果自己破防了,ffguf双子,Gender.UNKNOWN,0,0,
你油菜花,a920131311,Gender.UNKNOWN,0,0,
坏lz道心,打不到车哼哼啊,Gender.UNKNOWN,0,0,
丑和穷起码沾了一样。还是不要感动自己多关心关心家人吧。,痴迷玲奈,Gender.MALE,1,0,江苏
没感觉他就是帅也没用，但有钱拿捏一切。,姜思远k,Gender.UNKNOWN,0,0,
我看了表白的聊天记录真的逆天有这么表白的吗,神原空1,Gender.MALE,1,0,四川
感觉有点不成熟，就不能好好讲话嘛？,依瓦卡,Gender.MALE,4,0,江苏
一眼🃏，真正硬气的都直接删 一句话都不说,素熙丶,Gender.MALE,2,0,北京
看的我也想笑还你把我删了吧我不删你,飞起来IIIu,Gender.UNKNOWN,0,0,
确实 知道自己当🤡了 最后就应该直接开撕,JSPIzzh050206,Gender.UNKNOWN,0,0,
楼主觉得女方可能会求着别删,海鸥君33,Gender.UNKNOWN,0,0,
就是这种心态，lz说这些话其实不是真的想删，感觉更像是想听一些挽留的话,素熙丶,Gender.MALE,0,0,北京
这样表白就是对你有好感也不会想和你试试的,不冷鸟,Gender.MALE,7,0,河北
3,刘豆芽258,Gender.MALE,2,0,山东
3,heart月下狂欢,Gender.UNKNOWN,0,0,
3,heart月下狂欢,Gender.UNKNOWN,0,0,
3,,Gender.MALE,0,0,湖北
3,heart月下狂欢,Gender.UNKNOWN,0,0,
3,heart月下狂欢,Gender.UNKNOWN,0,0,
純，這天聊的能談到就奇怪了😅,双翼在路上,Gender.MALE,1,0,福建
亲身经历告诉你，不删人的永远是小丑的那一个,mapafng,Gender.FEMALE,4,0,山东
3,情藏abel,Gender.FEMALE,0,0,四川
你的聊天和追女孩的水准，怎么说呢，这姑娘本来你是有机会拿下的，现在是真没机会了,马不太灵通,Gender.MALE,10,0,浙江
确实,a920131311,Gender.UNKNOWN,0,0,
fw,陳佳璇,Gender.MALE,1,0,江西
用钱砸，不然你有我靓仔咩？,丶隱刺,Gender.MALE,1,0,福建
孩子，15年的朋友你想变成恋人，比你考上清华还难吧,Kink潭y潭d,Gender.FEMALE,2,0,黑龙江
而且你过了15年才说喜欢别人？要么就早点暧昧，要么就一直当朋友，这么久才说，别人拒绝就删了，让我感觉你倒像个渴批楠,Kink潭y潭d,Gender.FEMALE,5,0,黑龙江
你这语气是真的不会让对面想跟你谈了,bl_ht,Gender.FEMALE,2,0,湖北
不要这么多废话，直接删除,抬抬头看星空,Gender.MALE,0,0,四川
我喜欢好几年的女生，我现在看不上了,变得呆一点,Gender.MALE,0,0,河南
沙茶,谜城鬼域,Gender.UNKNOWN,0,0,安徽
别难过，给你看看我女儿,大1娇娇,Gender.FEMALE,27,0,安徽
可爱，几个月了,i景宝宝i,Gender.UNKNOWN,0,0,
目前两岁半,大1娇娇,Gender.FEMALE,0,0,安徽
可爱捏,TheTurthToYou,Gender.UNKNOWN,0,0,
好可爱啊,,Gender.MALE,0,0,湖北
什么fw，天天👻着舔女的就开心，站起来，没了她你照样🔥,tjlasd123,Gender.MALE,6,0,安徽
3,小吾敲可爱,Gender.MALE,1,0,福建
句句带着不舍，你这叫硬气？,amyxie99,Gender.MALE,1,0,湖南
这种语录我五年前就听过，什么get不get到她的点，点在哪呢欢乐豆么？,麻花藤吃个陶陶,Gender.MALE,2,0,黑龙江
gkd,鸶鸽,Gender.MALE,1,0,江苏
🤡,整的挺好a,Gender.MALE,0,0,山东
3,温柔始于心动02,Gender.MALE,1,0,广东
🤡的自我感动,虽千万难吾往矣,Gender.FEMALE,2,0,江苏
速更,孤獨摩天轮666,Gender.MALE,0,0,云南
还不够硬，我啊是亲自删的她,,Gender.UNKNOWN,0,0,河南
3,瀚347,Gender.MALE,0,0,广西
咱俩有相同的境遇，都是爱而不得。放下吧，命里有时终须有，命里无时莫强求。我记得小王子里头有这样的一段情节，说小王子偶然得到一朵玫瑰，他十分爱惜，但是当他到达地球后，突然发现自己手里的玫瑰在太普通了。,我有歪脖子哦,Gender.MALE,3,0,河北
再普通也爱惜，只是可惜这朵玫瑰不愿意在你手里,风中浊酒,Gender.UNKNOWN,0,0,
可能这朵玫瑰本来就不适合在我手里呢，一切不过是个缘分罢了，没缘分，再好的也不能在一起。,我有歪脖子哦,Gender.MALE,0,0,河北
3,sivvvvvvvvvvvv,Gender.MALE,0,0,河北
醒了醒了,,Gender.MALE,1,0,湖北
速速,dsa撒happy,Gender.UNKNOWN,0,0,
gkd,Yiking2,Gender.UNKNOWN,0,0,
🤡,风独眠2018,Gender.MALE,0,0,山东
哎,1024838230ADG,Gender.MALE,1,0,河北
一眼🤡,爽朗的网友year,Gender.MALE,0,0,贵州
你🤡的我都有点心疼了，追女孩不是这样追的lz……说得好听一些叫你和她性格明显不合，说得难听一些就是，你根本就是在自说自话，满最喜欢，但是你不去了解也懒得了解对方在想什么。一切都是你自以为是自我感动的冲锋。,孙笑谷爱钟南真,Gender.UNKNOWN,17,0,日本
正确的,,Gender.UNKNOWN,0,0,
6，你怎么样管她屁事，搞得好像她错了,s3570358595,Gender.MALE,1,0,重庆
谁家小孩,小唯sk,Gender.MALE,1,0,黑龙江
之前我聊天不是这样的，只是最近感觉心里不怎么有她了感觉有点急，想着没啥后果放手一搏才这样说话，不要骂楼主了，楼主平时很轻松的只是楼主身边朋友都谈恋爱了楼主也想罢了不要想那么复杂，女主和我说了做最好的朋友，楼主只是不满仅仅是朋友而已,,Gender.MALE,5,0,湖北
可怜的耿直boy,专攻母猪骚臭臀,Gender.UNKNOWN,0,0,
我懂，遇到很喜欢的，真的就容易这种很傻很天真的追求,,Gender.UNKNOWN,0,0,
我不想只是普通朋友~~,aviator水瓶,Gender.UNKNOWN,0,0,
和我一样心急了，不过我也才高中三年,,Gender.UNKNOWN,0,0,
楼主只是最近比较这样,,Gender.MALE,0,0,湖北
春天到了懂！,飞宇璇,Gender.UNKNOWN,0,0,
"
吾有良略在怀必为阿瞒所需阿瞒有我良计取冀州便是易如反掌吾才满腹袁本初竟不从之阿瞒有我良计取冀州便是",IJIHNUB,Gender.MALE,0,0,四川
我6个月都放不下15年你能放下？,哈曼233,Gender.MALE,0,0,河南
你们看,,Gender.MALE,6,0,湖北
你这一句别学了给我整笑了,momoikun1,Gender.UNKNOWN,0,0,
别学了，让我学！,你是皮痒了是吧,Gender.UNKNOWN,0,0,
第一次见让别人别学了的,开心最重要208,Gender.UNKNOWN,0,0,
楼主确实逆天,开心最重要208,Gender.UNKNOWN,0,0,
之前女主不是说秒回吧但总会回的,,Gender.MALE,2,0,湖北
还是很🤡，壁画这么多,101774L1x,Gender.MALE,1,0,广东
楼主讲讲吧，从15年前开始,,Gender.MALE,1,0,湖北
可是老哥都发贴了哎，得让🐭🐭看看吧,6663试试就知道,Gender.UNKNOWN,0,0,
gkd,6663试试就知道,Gender.UNKNOWN,0,0,
gkd,阿这506,Gender.UNKNOWN,0,0,
都十五年了为什么现在又这么急呢，要我就先晾她两天看她反应再行事了,saiaaa44,Gender.UNKNOWN,0,0,
为什么是15年前，因为15年前是小学第一天，她是我第一个同桌，那时候位置还有很多但她直接坐我旁边了，还记得第一次说话是她东西掉了，给我说个谢谢。然后就慢慢熟悉起来了嘛，反正话挺多了。那时候小学打闹，他们几个女生又高又奇怪，总想把我和好朋友往女厕所拉，导致唯一了安全基地就是男厕所。后来6年级放学回家，我俩走在一起，她问了我好多次喜欢谁喜欢谁，楼主那时候懂什么啊，就说没喜欢的人，现在看来还是比较后悔的,,Gender.MALE,3,0,湖北
从小学就是坏女人,Wewweee3,Gender.UNKNOWN,0,0,
要是当时说了，你们就不会15年了，可能也就几个月，毕业了再没联系,星际芒果冰,Gender.UNKNOWN,0,0,
gkd,,Gender.UNKNOWN,0,0,
gkd,你皮白羊,Gender.UNKNOWN,0,0,
不如亲自找她去谈一谈 送一束花 就算被拒绝了 以后也不会有遗憾,没时间了cc,Gender.MALE,1,0,浙江
3,哎呀哎呀哎哎呦,Gender.UNKNOWN,0,0,湖南
CY,0vjnvjh0,Gender.UNKNOWN,0,0,
经典走马灯,cyj_黑奴,Gender.MALE,0,0,陕西
惨兮兮,石头eR与啾,Gender.MALE,0,0,湖南
+3,亚圣在世,Gender.MALE,0,0,山东
了，gkd,王圣_阳明,Gender.UNKNOWN,0,0,广东
3,小饼干冰沙,Gender.MALE,0,0,广东
这种见了帅哥就同意交往，见你鸟都不鸟的女的，早点放弃为妙,吾愿携弩征战,Gender.FEMALE,2,0,江苏
gkd,,Gender.UNKNOWN,0,0,河南
然后到了初中嘛，初中不一个，但初中还是不懂，没谈恋爱的想法，就知道对她有点好感。。还记得楼主看你的名字，第一次看这种动漫，直接感动了不行，看了6.7遍，过几天重映了还去，那时候真就好好学习了，上了个省师范高中,,Gender.MALE,7,0,湖北
赶上直播了,幺幺零QAQ,Gender.UNKNOWN,0,0,
我也有一个喜欢五年的在一起一个月就分手了,,Gender.UNKNOWN,0,0,河南
好兄弟 我也看了5 6遍，还是喜欢看，但是没有遇到这种女同学捏,呜无语0土下上,Gender.UNKNOWN,0,0,
华师附中？,陛楯者,Gender.UNKNOWN,0,0,
孩子你无敌了,丁真哥哥,Gender.MALE,0,0,山东
3,,Gender.FEMALE,0,0,江苏
你除了一无是处的喜欢 还能给人家带来什么呢,也算有始有终了,Gender.MALE,1,0,浙江
都陪了那么久了，总比那些认识一个月就追的轻浮男强吧,吾愿携弩征战,Gender.FEMALE,0,0,江苏
还有那种认识不到一个星期就献殷勤的下头男,吾愿携弩征战,Gender.FEMALE,0,0,江苏
人看不上就是看不上 一个月能把人看个大概 不成就换人 没什么问题,也算有始有终了,Gender.MALE,0,0,浙江
3,踏央未马,Gender.MALE,0,0,吉林
哪位牢大，更完了踢我一下啊,,Gender.UNKNOWN,0,0,上海
这时候转折点就来了，楼主去报道，在楼梯口看到了三年未见的她，真的，人生第一次体会到心动，真的，真的会咯噔一下的，，，但三年一点点联系都没有。。。有qq也没有说过一句话，，，她和楼主的班级正好是正对着，楼主高一就喜欢趴在栏杆上去找她，然后，她同桌也是我好朋友，也知道，就有一次我俩对视了，她突然拉开窗户拉她和我一起打招呼真的记忆犹新后来到我生日她还送我个本，上面还有一段话,,Gender.MALE,4,0,湖北
我求你了，别自作多情了好吗，你单相思不累啊,安安安排上课,Gender.UNKNOWN,0,0,天津
直播直播,Andrew2Wiggins,Gender.UNKNOWN,0,0,
只有一个点，她不喜欢你,红紫深,Gender.UNKNOWN,1,0,浙江
女生不是靠追来的，你这样她只会越来越烦你,安安安排上课,Gender.UNKNOWN,1,0,天津
了,,Gender.MALE,0,0,安徽
大家先别急着喷，等我讲完再喷,,Gender.MALE,2,0,湖北
和你的回忆对于你来说很美好 对她来说就是黑历史 不是哥们 你醒醒吧,Tears丶9,Gender.UNKNOWN,0,0,
速速更新,高等数学1224,Gender.UNKNOWN,0,0,
不是，你上面这些内容跟大家说了，你跟她说了吗，让她也回忆一下啊,510671830,Gender.UNKNOWN,0,0,
很多事情你记得清楚，对她来说可能就比较斑驳了，,510671830,Gender.UNKNOWN,0,0,
楼主记得写的是三年未见，不知道你长高了多少，祝你天天开心，生日快乐,,Gender.MALE,3,0,湖北
这句话对你的杀伤力简直是天崩地裂吧,墨染锦年2001,Gender.UNKNOWN,0,0,
希望你真的是走出来了,最爱西瓜天使,Gender.MALE,0,0,河北
搞快点,,Gender.UNKNOWN,0,0,重庆
好,落雨听琴i,Gender.MALE,0,0,江苏
我觉得她也是喜欢你的，只不过这种喜欢是像喜欢猫猫狗狗一样的喜欢,15789448fff,Gender.MALE,6,0,广西
3,就会被一,Gender.MALE,0,0,湖南
然后呢考试分到一个考场，我想着捉紧机会恢复联系。。买了一盒奥利奥准备送她，，结果在兜里装了两天没敢送但回去后发qq打招呼了,,Gender.MALE,5,0,湖北
错过良机了,deathpool丶丶,Gender.UNKNOWN,0,0,
别自我感动了，她都不看，8️⃣友更不想看，,安安安排上课,Gender.UNKNOWN,0,0,天津
赶上直播了,,Gender.UNKNOWN,0,0,
直播了,ws18022,Gender.UNKNOWN,0,0,
3,ffjjfre,Gender.MALE,0,0,浙江
希望你不要再继续添加回来，以后开启新的篇章,妖术师称里扎布,Gender.MALE,0,0,广东
踏马的bb那么多还是不删，就是一时的自我感动。等两天又回去舔了,z497526261,Gender.MALE,1,0,广东
神探,lamourjeelle,Gender.UNKNOWN,0,0,
不要自我感动。人家又没有让你喜欢15年，果断一点没什么不好,浅墨画素梅,Gender.MALE,2,0,上海
怂包,mua槿,Gender.UNKNOWN,0,0,浙江
这种小学同学我是下不去手 一起长大这种就跟自己兄弟姐妹似的 完全无感 但是一换环境新面孔比如升学之类的 那必须选择配偶权,黑龙江犬舍,Gender.MALE,0,0,黑龙江
不是谈恋爱麻烦，是不喜欢你罢了，这都不懂？看到喜欢的早就贴上去了,paulshelby,Gender.MALE,0,0,陕西
3,李泓恺251125,Gender.MALE,0,0,河南
高中了我简单讲，主要是在大学 然后呢楼主就开始聊天呗，那时候她还和我续火花有巨轮啥了，，，那时候成绩勉强211，和她聊天之后成绩有点下滑，鼠妈发现了然后把手机收了，，然后高二买了三个手机和她聊天吧都被收了反正挺对不起鼠妈的，，然后开始好好学习，能够上985了分数了，楼主就是想着高考后再和她表白什么的,,Gender.MALE,1,0,湖北
和你聊这么长时间都不喜欢你，哥们你是一点价值都没有啊,安安安排上课,Gender.UNKNOWN,0,0,天津
15年，要同意你早同意了，求求你清醒点吧,安安安排上课,Gender.UNKNOWN,0,0,天津
gkd,狠威HenV,Gender.UNKNOWN,0,0,
点了！,沈磊1245,Gender.UNKNOWN,0,0,
你好网恋吗,小居居g,Gender.MALE,0,0,浙江
脑婆恰个v,,Gender.UNKNOWN,0,0,
都不许恰v。让我来 脑婆恰个v,俺是新手567,Gender.UNKNOWN,0,0,
恰,小居居g,Gender.MALE,0,0,浙江
都让开让我来,,Gender.MALE,0,0,湖北
我再说一遍，真的放下了，为啥不删是删了就没聊天素材给分享了,,Gender.MALE,1,0,湖北
8️⃣友不在乎，你自己不舍得罢了,安安安排上课,Gender.UNKNOWN,0,0,天津
你不如好好运动健身，换身衣服，改个发型，在多接触别的女生，说不定……人家会恼羞成怒回来找你问你为什么不给她守活寡,是子辛啊,Gender.UNKNOWN,0,0,
你点破了，lz还怎么活啊,lamourjeelle,Gender.UNKNOWN,0,0,
我不想看，赶紧删了,楼德wa,Gender.UNKNOWN,0,0,
你也太了,基督教俄U,Gender.MALE,0,0,内蒙古
